id,질문,본문
29363197,"[대시민용] 서울시 장애인 버스요금 지원사업, 장애인 교통카드를 다른 사람이 사용하면 어떻게 되나요?","장애인 교통카드는 발급대상자인 장애인 본인만 사용 가능합니다.
타인에게 대여·양도 시 부정사용자에게 승차구간 여객운임과 그 운임의  30배를 추징하고, 대여·양도자는 1년간 사용 및 발급이 제한됩니다."
29325477,"[대시민용] 서울시 장애인 버스요금 지원사업, 다른 사업으로 버스요금을 지원받고 있어도 지원가능한가요?","타 기관의 유사한 사업으로 중복 지원 받을 수 없습니다.
서울시는 추후 중복지급이 확인 될 시 환수조치 할 수 있습니다."
29329458,"[대시민용] 서울시 장애인 버스요금 지원사업, 수급자의 경우 소득산정에 포함되나요?",서울시 장애인 버스요금 지원은 수급자격 책정을 위한 소득 산정 시  소득에 포함되지 않습니다.
29325476,"[대시민용] 서울시 장애인 버스요금 지원사업, 장애인과 동승하는 사람도 지원받을 수 있나요?","심한 장애인의 경우 동반보호자 1인까지 지원받을 수 있습니다.
이 경우, 장애인 본인과 동반보호자 각각 5만원씩, 최대 10만원까지 지원합니다."
29329457,"[대시민용] 서울시 장애인 버스요금 지원사업, 어떻게 신청해야 하나요?","온라인(버스요금지원관리시스템) 신청 또는 동주민센터 방문하셔서 신청할 수 있습니다.
- 홈페이지 : 버스요금관리시스템(https://news.seoul.go.kr/welfare/dsbus)
- 주민센터 : 동 주민센터 방문 신청(주소지 상관없음)
※ 온라인은 본인이나 법정대리인이 신청 가능하고, 주민센터에서는 본인, 법정대리인, 임의대리인이 신청 가능합니다."
29325475,"[대시민용] 서울시 장애인 버스요금 지원사업, 버스요금은 언제, 어떻게 지원 받나요?",매월 25일에 전월 이용분 환급 (월5만원 한(限) / 실 이용요금 지원)
29329456,"[대시민용] 서울시 장애인 버스요금 지원사업, 지원대상은 누구인가요?","서울시 거주(주민등록상 주소지) 6세 이상 장애인(신청일 기준)입니다.
※ 외국인은 출입국관리사무소에 서울시를 거소지로 신고 및 장애등록증 발급시 신청가능
[장애인 등록이 가능한 외국인 체류자격 : 재외동포(F-4), 영주(F-5), 결혼이민(F-6)]"
29296936,"[대시민용] 서울시 청년 마음건강 지원, 하고싶은 검사는 다 받을 수 있나요?",하고 싶은 검사를 다 받을 수는 없음. 제공되는 검사의 제한이 있음.
29301342,"[대시민용] 서울시 청년 마음건강 지원, 온라인 자가심리검사는 꼭 해야 하나요?","효과적인 상담을 위해 필수 검사 사항임
2023년 새롭게 도입하는 온라인 간이정신진단검사(KSCL95)로 의료 및 상담계열에서 많이 활용하는
객관적인 성격검사도구임. 또한, 성격 및 기질검사(TCI)는 개인의 사고방식, 감정양식, 행동패턴, 대인관계 양상,
선호 경향 등을 폭넓고 정교하게 이해할 수 있음"
29296935,"[대시민용] 서울시 청년 마음건강 지원, 심리검사는 무엇인가요?","심리검사는 자신을 객관적으로 확인하는 도구임. 개인의 성격, 흥미, 적성등 개인의 심리적 특성을
객관적으로 파악하는 과정으로 보다 심도있는 자아탐색을 통해 자기 이해를 높일 수 있음
※ 청년 마음건강 지원사업 검사도구
- KSCL95(간이정신진단검사), TCI(기질 및 성격검사), SCT(문장완성검사) 등"
29301341,"[대시민용] 서울시 청년 마음건강 지원, 상담사는 누구인가요? 믿을만 한가요?","상담 관련 전문 자격증 소지자, 다년간의 상담경력을 가진 상담전문가들 상담을 진행함
- 한국상담심리학회 상담심리사1급,한국상담학회 전문상담사1급, 여성가족부 청소년상담사 1급 우대
- 보건복지부 정신건강임상심리사 1급, 한국임상심리학회 임상심리전문가 중 심리상담 필수 가능자 우대
- 한국상담심리학회 상담심리사2급, 한국상담학회 전문상담사 2급, 여성가족부 청소년상담사 2급,
보건복지부 정신건강임상심리사 2급 중 하나의 자격을 갖춘 자는 아래에 기재된 상담경력* 확인 후 선발
* 개인상담(20회 사례 이상, 합 400회기 이상, 수퍼비전 25회 이상)
* 심리검사(TCI, SCT 등 실시 및 해석상담 가능자)
"
29296934,"[대시민용] 서울시 청년 마음건강 지원, 상담사를 선택할 수 있나요?",상담사 선택 불가
29301340,"[대시민용] 서울시 청년 마음건강 지원, 상담사와 어떻게 매칭되나요?","신청서 내용(일정, 지역 등)을 바탕으로 상담사 배정 됩니다."
29296933,"[대시민용] 서울시 청년 마음건강 지원, 상담은 어디서 진행되나요?","상담사가 공간에 대한 안내를 별도로 진행 예정. 상담은 별도의 독립된 공간에서 진행되며, 카페와 같은 오픈된 공간에서는 진행되지 않음."
29267618,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 매번 신청해야 하나요?","신청하셔야 합니다.
1년에 상하반기 2번 있으며 상반기에는 1월 중순~3월 초에 하반기에는 7월 중순~9월 초에 신청 접수를 받습니다."
29271307,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 생활비 대출도 포함인가요?","네 맞습니다. 일반 상환 및 취업 후 상환학자금 대출인 경우 생활비 대출도 포함입니다.
다만 무이자대출을 받으신 경우에는 지원에서 제외되십니다."
29267617,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 다자녀가구란?","본인 또는 부모가 2인 이상의 자녀를 출산 또는 입양하여 양육하는 가구를 의미합니다.
본인이 2인 이상의 자녀를 양육하고 있는 경우 본인 기준으로, 본인의 형제자매가 본인 포함 2인 이상인 경우 부모님 기준으로 발급받아 제출하시면 됩니다."
29271306,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 수료생은 재학생인지? 졸업생인지?",시행규칙 개정(2023년 1월 12일)으로 수료생은 졸업생에 포함됩니다.
29267616,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 자격조건에 “소득구간은 한국장학재단 대출 신청일 기준”이라고 되어있는데 만약 내...",소득 구간 산정은 한국장학재단에서 하고 있고 서울시에서도 한국장학재단으로부터 정보를 받으므로 관련 문의는 한국장학재단에 하셔야 합니다.
29271305,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 청년몽땅 홈페이지 신청 시 1단계 신청 자격 확인에 “2023년 1학기 기준 국...","""아니오""라고 답하시면 졸업생에 해당하는 질문이 나옵니다."
29267615,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 학자금 대출 접수기간에 졸업을 할 경우에는 재학생 신분으로 신청 해야 되는지, ...","신청기준은 2023년 상반기에 학적상태에 따라 판단하시면 됩니다.
상반기에 재학생이셨다면 재학생 신분으로 신청하시되, 졸업예정증명서 등으로 제출하시면 됩니다."
29271304,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 졸업한지 5년이 지난 이후 다시 대학에 입학한 사람도 신청이 되는지?",졸업한지 5년이 지난 대학은 지원되지 않으나 다시 대학에 입학하여 학자금대출을 받은 경우는 지원 됩니다.
29271303,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 학생 이자지원 서류 심사결과 대상으로 선정되었는데 그 이후에 타지역으로 전입될 ...","지급은 되나, 타 지방자치단체에서 지원받은 경우 중복 처리되어 서울시 지원한 것은 탈락됩니다."
29267613,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 대학생 이자지원 한도는 있는지 문의","소득 7분위자와 다자녀인 대학생 및 대학원생의 경우에는 전액지원되나, 소득8분위자의 경우와 소득분위 없는 자(재출당시 소득분위)는 위원회의 의결로 결정됩니다.
또한 예산이 부족할 경우 조례 시행규칙상 규정에 따라 지원범위가 결정됩니다."
29271302,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 청년몽땅정보통 신청 작성 중 장학재단 ID 입력창 있음 장학재단에는 간편인증으로...",임의값으로 넣어주시면 됩니다.
29267612,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 대학생 이자지원 연령제한 있는지 문의",연령제한은 없습니다.
29271301,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 군대입대 시 입대한다고 청년몽땅정보통에 서류 제출이 필요한지 문의",군입대자의 경우에는 이자면제대상이기 때문에 발생이자가 없어 대상이 안됩니다.
29267611,"[대시민용] 2023년 상반기 대학생 학자금대출 이자지원 사업, 공고일 기준 서울시에 주소 있다가 신청 후 지방으로 이사하는 경우 지원 가능한지...","신청 후 지방으로 이사 가는 경우는 신청가능하나, 타 지방자치단체에서 지원받은 경우에는 중복 처리되어 서울시 지원 탈락됩니다."
29200887,"[대시민용] 산모 산후조리경비 지원, 신용불량자입니다. 기존에 사용하는 카드가 없어 체크카드를 발급받으려 했는데 계좌가 압류되었다고 카드를 발급...","카드발급이 불가능한 경우, 구비서류를 준비하여 동주민센터 방문 신청하시면, 현금으로 지급 받으실 수 있습니다.
단, 현금 지급의 경우 월 1회(매월 25일) 지급되므로 지원금 지급시기까지 기다리셔야 합니다.
단, 계좌압류 이전에 발급받은 체크카드가 있는 경우에는 해당 카드로 바우처 포인트 지급 가능함."
29205392,"[대시민용] 산모 산후조리경비 지원, 외국인 산모인데 성명 불일치로 바우처 지급이 카드사 반려되었습니다. 어떻게 해야 하나요?","카드사에 등록되어 있는 성명을 확인한 후 카드명의자 성명으로 재신청하거나,주민센터에 방문 또는 유선으로 성명을 정정 요청할 수 있습니다.
주민센터는 신청인의 성명정정 요청 시 반려된 신청서의 성명을 카드사 등록 성명으로 수정하고 재승인 가능합니다.
※ 홈페이지에 신청서를 작성한 산모는 성명을 직접 수정할 수 없음. 재신청만 가능
※ 성명을 수정할 수 있는 권한은 주민센터에만 있으므로 관할 주민센터에 문의"
29200886,"[대시민용] 산모 산후조리경비 지원, 중국 국적자입니다. 외국인등록증에 영문 성명, 한글 성명이 둘 다 기재되어 있는데 어떤 성명을 입력해야 하...","실명확인시:외국인등록증에 기재된 한글 성명 또는 영문 성명 모두 가능
본인인증시: (휴대폰 인증)휴대폰 가입 성명 기준 /(카드 인증)카드 명의 성명 기준
협약카드사 카드 소지 여부:카드 명의 성명 기준,카드 명의자 성명과산모 산후조리경비 신청인의 성명이 다를 경우 카드사 반려될 수 있음"
29205393,"[대시민용] 산모 산후조리경비 지원, 카드(본인) 인증 시 외국인 산모의 성명은 어떻게 입력해야 하나요?","외국인등록증에 기재된 성명으로 입력합니다. 외국인등록증에 기재된 성명으로 인증되지 않을경우 통신사 가입시 등록한 성명으로 입력하셔야 합니다.
※성과 이름의 위치, 띄어쓰기, 한글 또는 영문(대/소문자)등을 확인"
29200885,"[대시민용] 산모 산후조리경비 지원, 휴대폰(본인) 인증 시 외국인 산모의 성명은 어떻게 입력해야 하나요?","외국인등록증에 기재된 성명으로 입력합니다.외국인등록증에 기재된 성명으로인증되지 않을 경우 통신사 가입 시 등록한 성명으로 입력하셔야 합니다.
※성과 이름의 위치,띄어쓰기,한글 또는 영문(대/소문자)등을 확인"
29205394,"[대시민용] 산모 산후조리경비 지원, 신청시 외국인 산모의 실명 확인은 어떻게 해야 하나요?",외국인등록증에 기재된 외국인등록번호와 성명으로 실명 확인을 할 수 있습니다.
29200884,"[대시민용] 산모 산후조리경비 지원, 외국인등록사실증명서 대신 여권을 제출해도 되나요?","외국인등록사실증명서만 제출 가능합니다.
외국인등록사실증명서의 주소지 변경지록을 통해 서울시 거주요건 충족 여부를 확인하므로, 여권 제출은 불가능합니다."
29205395,"[대시민용] 산모 산후조리경비 지원, 1년 전 발급 받은 외국인등록사실증명서가 있는데 그 서류를 제출해도 되나요?",구비서류는 최근 3개월 이내 발급받은 서류만 유효합니다.
29200883,"[대시민용] 산모 산후조리경비 지원, 외국 국적이었다가 6월에 귀화하여 한국 국적을 취득했습니다. 국적 취득일로부터 서울시 거주기간을 따져보니 ...","서울시 6개월 거주요건이 폐지되어 귀화여부와 관계없이 신청일 기준 서울시 거주, 출산후 60일이내 신청, 자녀 서울시 출생신고시 신청이 가능하십니다.
단, 다문화 가족일 경우에만 신청이 가능하십니다."
29205396,"[대시민용] 산모 산후조리경비 지원, 외국인 산모입니다. 남편도 외국인인데 지원신청 가능한지?","부부 모두 외국 국적인 경우 신청이 불가합니다.
※ 다문화가족 산모인 경우만 신청 가능 (산모 본인 배우자 + 배우자 내국인)"
29200882,"[대시민용] 산모 산후조리경비 지원, 산모 산후조리경비 지원금은 신용카드 소득공제가 가능한지?",신용카드 소득공제 가능합니다.
29205397,"[대시민용] 산모 산후조리경비 지원, 첫만남 이용권을 사용하는 신용카드에 산모 산후조리경비를 지급 받았는데 별개로 결제되는 건가요?","첫만남 이용권과 산모 산후조리경비를 국민행복카드로 동일하게 사용하시는 경우, 첫만남이용권과 산모 산후조리경비 사용처가 겹칠 경우
카드사별 우선순위에 따라 차감됩니다. (카드사별 전산처리 여건에 따라 우선순위 상이)
- 신한,  비씨카드 : 산모 산후조리경비 우선 차감
- 삼성,우리, 국민카드 : 첫만남 이용권 우선 차감
※ 단, 삼성, 국민카드의 경우 국민행복카드가 아닌 다른 삼성, 국민카드로 결제할 경우 첫만남 이용권과 별개로 바로 산모 산후조리경비 바우처를사용하실 수 있습니다.
(산모 명의의 바우처가 발급되면 신청한 카드사의모든 카드로 바우처 사용가능함)
"
29200881,"[대시민용] 산모 산후조리경비 지원, 바우처 사용시 안내문자가 오나요?",
29205398,"[대시민용] 산모 산후조리경비 지원, 신한카드로 바우처를 지급 받아 사용하다, 사정이 생겨 삼성카드로 변경하고 싶습니다.",
29200880,"[대시민용] 산모 산후조리경비 지원, 서울시 외 다른 시도(경기도 등)에서도 바우처 사용이 가능한가요?",
29205399,"[대시민용] 산모 산후조리경비 지원, 바우처를 사용할 수 있는 기간이 정해져 있나요?","바우처는 포인트를 지급 받은 후 부터 사용이 가능하며 서비스에 따라2개월에서6개월까지 사용하실 수 있습니다.
※바우처 유효기간 만료일
(1)산모？신생아건강관리 서비스:자녀출생일(자녀 주민등록일)로부터2개월이 되는 달의 말일
(2)의약품,한약조제,건강식품 등 구매 및(3)산후 운동수강 서비스
:포인트 발급일로부터6개월이 되는 달의 말일"
29200879,"[대시민용] 산모 산후조리경비 지원, 산모 산후조리경비 지원은 어디에 사용할 수 있나요?","산모 산후조리에 필요한 방문 산후도우미(산모신생아 건강관리서비스  제공기관), 건강식품 구매, 산후요가 등에 사용하실 수 있습니다.
「바우처 포인트 차감 허용 업종」
▶산모·신생아 건강관리서비스 : 본인부담금의 90% 지원(50만원 상당의 바우처)
▶의약품, 한약조제, 건강식품 구매
▶산후 운동수강 서비스
· 몸 건강 : 체형교정, 전신마사지, 붓기관리, 탈모관리, 요가, 필라테스
· 마음 건강 : 산후우울증 검사 및 상담"
29205400,"[대시민용] 산모 산후조리경비 지원, 가족카드에도 바우처 지원을 받을 수 있는지?",
29200878,"[대시민용] 산모 산후조리경비 지원, 한 개 신용카드사(예: 삼성카드)의 카드를 여러 개 가지고 있습니다. 신청할 때 카드사만 선택하도록 되어 ...","한 개 신용카드사에 여러 장의 카드를 소유하고 있는 경우,여러 장 중어떠한 카드를 사용하더라도 바우처 포인트가 차감됩니다.
(카드가지정되는 것이 아니며,해당 카드사의 모든 카드 바우처 사용 가능)
※단,신한카드는‘신한카드 국민행복카드’로만 신청 및 사용가능"
29205401,"[대시민용] 산모 산후조리경비 지원, 협약사의 신용카드가 없어 카드 신청을 하고 산모 산후조리경비를 신청했습니다. 바우처는 어떻게 지급이 되나요...",
29200877,"[대시민용] 산모 산후조리경비 지원, 국민행복카드를 발급받아 사용 중입니다. 같은 카드에 산모 산후조리경비를 지급받을 수 있는지?","국민행복카드에도 지급 받으실 수 있습니다.다만 서울시와 협약한 카드사의 국민행복카드에 한 해 지급이 가능합니다.
-협약 카드사:신한(국민행복카드),삼성, KB국민,우리, BC(IBK기업,신협,우체국,새마을금고)
※단,신한카드는‘신한카드 국민행복카드’로만 신청 및 사용가능"
29205402,"[대시민용] 산모 산후조리경비 지원, 남편의 신용카드로 지급 받을 수 있나요?",
29200876,"[대시민용] 산모 산후조리경비 지원, 현금으로도 지원받을 수 있나요?",
29205403,"[대시민용] 산모 산후조리경비 지원, 신청을 했는데 언제 지급이 되나요?","신청자를 대상으로 서울시 거주요건 및 출산 후60일 이내 요건,서울시 출생신고 확인을 거쳐 적격 처리된 다음 날 바우처 포인트가 지급되며,
포인트 지급시 안내 문자를 드립니다."
29200875,"[대시민용] 산모 산후조리경비 지원, 남편과 주소가 분리되어 있어 산모는 경기도에 주소를 두고 있지만 남편은 서울시에 주소가 되어 있습니다. 신...",산모 본인이 서울시에 주소를 두고 거주하셔야 신청하실수 있습니다.
29200874,"[대시민용] 산모 산후조리경비 지원, 서울에 거주하여 산모 산후조리경비 지원을 받았는데  타 시 도로 이사를 가면 지원금이 환수되나요?",산모 산후조리경비 지원 받는 도중 타 시도로 이사를 가는 경우에도바우처는 환수되지 않으며 계속 사용하실 수 있습니다.
29200873,"[대시민용] 산모 산후조리경비 지원, 실거주는 서울, 주민등록은 경기도에 있습니다. 산모 산후조리경비  지원을 받을 수 있나요?","신청일 기준 서울시에 주민등록을 두고 있어야 하므로, 실거주만 하고 주민등록을 두지 않은 경우 지원받으실수 없습니다."
29205406,"[대시민용] 산모 산후조리경비 지원, 비혼모(미혼모)인 경우도 신청이 가능한가요?",혼인 여부와 관계 없이 출산 요건만 충족하시면 신청이 가능합니다.
29200872,"[대시민용] 산모 산후조리경비 지원, 첫째 때 산모 산후조리경비를 지원받았는데, 둘째를 출산한 경우 지원  신청이 가능한가요?",둘째 출산 시 추가 지원이 가능합니다.
29200871,"[대시민용] 산모 산후조리경비 지원, 주민등록이 말소되어 동주민센터 주소로 되어있는데 신청 가능한가요?",주민등록 말소자는 서울시 거주 여부 확인이 불가능하므로 신청 불가능합니다.
29205408,"산모 산후조리경비 지원, 신청시 소유한 휴대폰이 없어 신용(체크)카드로 본인인증을 하는데  휴대폰 ARS 인증 절차로 넘어갑니다. 어떻게 해야 ...","카드 인증시 사용되는 ARS 전화번호는 카드를 발급할 때 등록한 휴대폰 번호이며, 해당 번호는 타인의 번호도 가능합니다.
발급시 등록한 휴대폰번호를 모르거나, 다른 사람의 번호로 변경하고 싶은 경우, 해당 카드사에 변경신청을 하시고
변경된 번호(타인번호 포함)로 인증을 진행하셔야 합니다."
29200870,"[대시민용] 산모 산후조리경비 지원, 미성년자산모입니다. 신용카드 발급이 안 되는데 지원을 받을 수  있나요?","미성년자는 체크카드를 발급받으실 수 있으며, 체크카드에 바우처 금액이 지급됩니다."
29205391,"[대시민용] 산모 산후조리경비 지원, 신용불량자인데 신용카드 발급이 안 되는 걸로 알고 있습니다. 신용카드에 교통비가 지급되면, 지원을 받을 수...","신용불량자는 체크카드를 발급받으실 수 있으며, 체크카드에 바우처 금액이 지급됩니다."
29200869,"[대시민용] 산모 산후조리경비 지원, 서울시와 협약한 신용카드사의 카드가 없습니다. 산모 산후조리경비 지원 신청을 먼저 해도 되나요?","산모 산후조리경비 지원 신청을 한 후 지원 적격자로 승인되면 신청인이 선택한 카드사로 정보가 연계되는데,
카드사에서 확인했을 때 신청인이 해당사의 카드를 소유하고 있지 않을 경우 반려 처리가 되어, 다시 신청하여야 하니
산모 산후조리경비 지원 신청 전에 협약사에 신용카드 발급을 미리 신청하시기 바랍니다."
29195147,"[대시민용] 산모 산후조리경비 지원, 자녀를 출생신고하고 산모 산후조리경비 지원을 받았는데 그달에 자녀가 사망한 경우는 지원금이 환수되나요?",
29189375,"[대시민용] 산모 산후조리경비 지원, 자녀를 입양한 경우도 신청이 가능한가요?",자녀를 입양한 경우는 신청할 수 없습니다
29195146,"[대시민용] 산모 산후조리경비 지원, 서울맘케어 홈페이지 회원가입시 타인 명의 핸드폰을 사용하고 있어 본인 인증이 안되는 경우는 어떻게 해야 하...","회원 가입시 본인 인증 방법은 휴대폰 인증과 신용(체크)카드 인증 두 가지 입니다.
본인명의 휴대폰이 없을 경우, 신용(체크)카드를 발급 받은 후 인증을 하셔야 합니다.
본인 인증용 신용(체크)카드는 협약카드사의 카드가 아니어도 인증이 가능합니다.(단, BC카드는 인증 불가)"
29189374,"[대시민용] 산모 산후조리경비 지원, 출산한 배우자가 외국인인데 주민등록등본에 가구원으로 기재 되어있습니다. 신청이 가능한가요?","주민등록에 기재되어 있는 경우에는 실제 주민등록 등재가 아닌 기록으로,
주민등록등본으로 확인이 어려울 경우 가족관계증명서를 추가제출 요청하여 대문화가족(내국인 배우자 확인)
산모일 경우 지원요건에 해당될 시 신청 가능합니다."
29195145,"[대시민용] 산모 산후조리경비 지원, 외국인도 신청할 수 있나요?","다문화가족(내국인 배우자 확인) 산모일 경우(부부 모두가 외국인은 제외)
지원요건(거주요건, 서울시 출생신고 여부)에 해당될 시 신청 가능합니다.
"
29189373,"[대시민용] 산모 산후조리경비 지원, 신청 기간이 따로 있나요?",출산일로부터 60일 이내에 신청하실수 있습니다. 출산후 60일이 지나면 신청이 불가합니다.
29195144,"[대시민용] 산모 산후조리경비 지원, 보건소 방문 신청이 가능한가요?","보건소에서는 산모 산후조리경비 지원 방문 신청을 하실 수 없습니다.
주소지 관할 동주민센터에서만 방문 신청이 가능합니다.
"
29189372,"[대시민용] 산모 산후조리경비 지원, 산모 산후조리경비 지원 신청시 필요한 서류가 있나요?","온라인 신청 시는 필요서류가 없습니다.
방문 신청시에는 카드사 정보 전송을 위해 본인 인증이 필요하므로 산모 본인 명의 휴대폰(또는 신용·체크카드)과 신분증을 지참하셔야 합니다.
대리신청은 출산한 사람과 관계를 확인할 수 있는 서류가 필요합니다.
☞ 배우자가 대리 신청할 경우 위임장 및 관계 확인 서류 불필요
(배우자)신분증, 출산자 명의 본인인증용 휴대폰(또는 신용·체크카드)
(배우자 외)신분증, 위임장, 출산자와의 관계확인서류, 출산자 명의 본인 인증용 휴대폰(또는 신용·체크카드)"
29195143,"[대시민용] 가족돌봄청년 지원 전담기구 운영, 현재 다른 종류의 가족돌봄청년 지원사업을 통해 지원을 받고 있는 경우에도 중복해서 지원받을 수 있...",○ 「서울특별시 가족돌봄청년 지원에 관한 조례」제 10조(중복지원의 제한)에 따라 유사한 지원을 받고있는 경우에는 지원이 제한될 수 있습니다.
29189371,"[대시민용] 가족돌봄청년 지원 전담기구 운영, 임대주택 제공이나 스마트폰·태블릿 PC 등에 대한 신청기간과 신청방법, 선정방법 등이 궁금합니다.","○ 공공·민간자원 연계 등을 통해 지원되는 사안에 대해서는 ＇23.8월 ~ 9월 중에 대상자 모집 공고가 이루어지며,
신청·접수·선정 등의 절차를 거쳐 선정된 분들은＇23.10월부터 실제 서비스 등을 제공 받으실 수 있습니다.
○ 다만, 임대주택의 경우 LH서울지역본부에서 별도의 내부시스템을 통해 소득·재산·무주택 여부 등을 추가로 검증할 예정이며,
그 결과에 따라 최종 선정여부가 결정됩니다."
29195142,"[대시민용] 가족돌봄청년 지원 전담기구 운영, 가족돌봄청년에 해당하는 경우에는 어떤 증빙자료들을 준비해야 하나요?","○ 장애의 경우 장애인증명서·중증장애인 확인서 등, 질병의 경우에는 병원 등에서 발급한 진단서 등을 제출해주시면 되며,
일부 사업의 경우 소득을 확인하기 위해 건강보험료납부확인서 등을 확인할 수 있습니다."
29189370,"[대시민용] 가족돌봄청년 지원 전담기구 운영, 저는 서울에 살지만 가족은 서울에 거주하지 않는 경우에도 지원을 받을 수 있나요?","○ 가족돌봄청년을 판단함에 있어 거주지역은 크게 된련이 없습니다만,
서울에서만 시행하는 정책의 경우, 주소지가 서울이 아닌 분은 지원에 제한이 있을 수 있습니다."
29195141,"[대시민용] 가족돌봄청년 지원 전담기구 운영, 소득이나 재산기준 부적합으로 기존 정책의 혜택을 받지 못했던 사람들도 지원을 받을 수 있나요?","○ 가족돌봄청년 지원사업의 주요 방향은 기존에 시행하고 있는 제도가 있음에도 불구하고
잘 몰라서 지원받지 못하는 사례가 없도록 기존 정책이나 제도 등을 충분히 활용하자는 취지로,
○ 기존 시행하던 정책들을 그대로 연계·활용하기에 자격요건에 부적합한 분들은 지원 연계에 일부 제한이 있을 수 있습니다.
○ 다만, 그러한 경우에도 지원 가능한 민간자원 등을 고려하여 지원을 연계할 예정이며, 민간자원 지원 시 지원 신청을 통해
심사 후 대상자로 선정되는 경우 지원받을 수 있습니다."
29189369,"[대시민용] 가족돌봄청년 지원 전담기구 운영, 내가 가족돌봄청년에 해당하는지 어떻게 알 수 있나요?","○ 서울시는 「 서울특별시 가족돌봄청년 지원에 관한 조례」에 따라 ""장애, 신체·정신의 질병 등의 문제를 가진
「민법」제779조에 따른 가족을 돌보고 있는 14세~34세의 사람""으로 가족돌봄청년을 정의하고 있습니다.
* ①[배우자, 직계혈족 및 형제자매], ②[직계혈족의 배우자, 배우자의 직계혈족 및 배우자의 형제자매] /
②의 경우, 생계를 같이하는 경우에 한함
○ 본인이 장애, 신체·정신의 질병 등의 사유로 돌봄이 필요한 가족을 돌보고 있다면, 가족돌봄청년으로 볼 수 있습니다."
29177289,"[대시민용] 서울형 육아휴직 장려금, 가구원수 산정시점은 언제인가요?","※ 2024년 부터 고용노동부의 6+6 부모육아휴직제 도입 등 정부 지원이 확대되면서, 서울형 육아휴직 장려금 사업은 종료될 예정입니다. (2023.1.1.~2023.12.31. 중 육아휴직을 시작한 자에 한해 2024.12.15.까지 신청 가능)

가구원수는 육아휴직 장려금 신청일을 기준으로 산정합니다.다만, 소득조사의 경우 육아휴직 시작일 전월부터12개월 건강보험료의 평균액을기준으로 합니다."
29181310,"[대시민용] 서울형 육아휴직 장려금, 임신 중인 태아도 가구원 수에 포함되나요?","※ 2024년 부터 고용노동부의 6+6 부모육아휴직제 도입 등 정부 지원이 확대되면서, 서울형 육아휴직 장려금 사업은 종료될 예정입니다. (2023.1.1.~2023.12.31. 중 육아휴직을 시작한 자에 한해 2024.12.15.까지 신청 가능)

임신중인 태아도 가구원 수에 포함됩니다.
예를 들어 '부', '모(임신 중)', 아들로 구성되어 있으면 4인 가구입니다.
단, 이런 경우 임신확인서를 제출해야 합니다."
29177288,"[대시민용] 서울형 육아휴직 장려금, 예산소진으로 인해 2023년 미지급 대상자가 있을 경우 다음해에 지급되나요?","※ 2024년 부터 고용노동부의 6+6 부모육아휴직제 도입 등 정부 지원이 확대되면서, 서울형 육아휴직 장려금 사업은 종료될 예정입니다. (2023.1.1.~2023.12.31. 중 육아휴직을 시작한 자에 한해 2024.12.15.까지 신청 가능)

예산 부족시 차년도에 소급하여 지급합니다."
29181311,"[대시민용] 서울형 육아휴직 장려금, 이혼전 가정에서 장려금을 받은 경우 재혼후 태어난 자녀에게 장려금 지원이 가능한가요?","※ 2024년 부터 고용노동부의 6+6 부모육아휴직제 도입 등 정부 지원이 확대되면서, 서울형 육아휴직 장려금 사업은 종료될 예정입니다. (2023.1.1.~2023.12.31. 중 육아휴직을 시작한 자에 한해 2024.12.15.까지 신청 가능)

재혼한 배우자의 자녀의 부모로 가족관계증명서에 등재되어 있지 않더라도
배우자 자녀의 양육에 기여한다면 육아휴직을 사용할 수 있고 육아휴직 급여를 받을 수 있습니다.
서울형 육아휴직 장려금을 신청하기 위한 조건은 '육아휴직 사용 후 육아휴직 급여를 6개월 연속해서 수급한 자'입니다.
따라서, 육아휴직 급여를 6개월 이상 수급했다면, 육아휴직 장려금을 지원 받을 수 있습니다."
29177287,"[대시민용] 서울형 육아휴직 장려금, 가구당 최대 240만원 지급은 한 가구당 지급인가요?","※ 2024년 부터 고용노동부의 6+6 부모육아휴직제 도입 등 정부 지원이 확대되면서, 서울형 육아휴직 장려금 사업은 종료될 예정입니다. (2023.1.1.~2023.12.31. 중 육아휴직을 시작한 자에 한해 2024.12.15.까지 신청 가능)

가구당 1자녀에 대해서 최대 240만원 지급입니다."
